FIPS,DemRep,state_abbr,Clinton,Trump,population2014,population2010,population_change,ageunder5,ageunder18,age65plus,femaleperc,white,black,native,asian,hawaiian,morerace,hispanic,whitealone,home1year,foreignborn,nonenglish,eduhighschool,edubachelor,veteranperc,traveltime,houses,houseown,housemulti,households,pphousehold,income,poverty,retailsales,landarea,density
20051,Rep,KS,22.89022298,71.27787307,29013,28452,2,6.9,21.9,13.8,49.7,95.5,1,0.4,1.4,0.1,1.6,0.057,90.3,76.2,2.6,7.1,92.7,32.3,6.883121359,13.1,13060,62.9,23.6,11824,2.32,24291,16.2,18264,899.91,31.6
20053,Rep,KS,19.61157654,73.61005331,6392,6497,-1.6,5,18,19.5,42.8,92.1,5.1,0.9,0.5,0,1.5,0.059,86.5,84.3,2.2,3.9,89.7,20.8,8.714017522,16.5,3210,77,5.9,2528,2.15,22789,6.9,5066,715.85,9.1
20055,Rep,KS,30.89096701,63.25146439,37184,36776,1.1,9.5,31.1,9.4,49,89.4,3.3,1.4,4.3,0.1,1.5,0.482,43.7,85.1,20.9,39.1,70.6,17.9,3.904905336,15.2,13328,64.7,17.9,12515,2.91,21629,16,12364,1301.97,28.2
20057,Rep,KS,27.36700337,67.25925926,34795,33848,2.8,9.6,30.3,10.4,48.3,91.6,3,1.6,1.8,0.3,1.7,0.529,41.5,84.2,25.4,45.3,69.7,16.7,4.365569766,14.3,12129,61.9,19.9,11103,3.02,19994,15.5,12121,1098.27,30.8
20059,Rep,KS,26.54344155,65.91292926,25611,25996,-1.5,6.3,24.8,15.4,50.3,94.6,1.4,0.9,0.5,0,2.5,0.039,91.4,83.8,1.2,2.5,90.7,20.2,7.383546133,24.5,11104,70.9,12.2,9909,2.56,22979,13.1,8921,571.76,45.5
20061,Rep,KS,36.03590966,57.73600786,36713,34362,6.8,11.4,30.2,7.6,46.8,69.6,18.8,1.4,3.5,0.8,5.7,0.15,58.1,74.8,7.3,13.7,91,20.8,13.06076867,16.6,15114,46.6,30,12532,2.78,21408,12.1,9992,384.62,89.3
20063,Rep,KS,11.21987952,84.86445783,2727,2695,1.2,6.8,23.8,23.2,49,98,0.6,0.1,0.4,0,0.9,0.027,95.6,90.5,0.4,2,92.8,20.3,8.507517418,12.8,1396,79.5,2.8,1201,2.31,26233,10.3,6552,1071.67,2.5
20065,Rep,KS,14.62450593,80.07905138,2566,2597,-1.2,6.6,20,25.4,50.4,90.6,4.4,0.8,0.8,0,3.4,0.032,88.5,85.1,0.9,1.9,93.9,22.9,8.14497272,16.9,1481,82.5,5.4,1192,2.14,28146,11.2,11710,898.52,2.9
20067,Rep,KS,18.47684985,75.94115102,7816,7829,-0.2,8.3,32,11.2,49.1,94.9,0.9,2.3,0.5,0,1.4,0.464,51.4,85.1,14.6,32.6,76,17.8,2.801944729,11.4,2920,73.8,3.9,2793,2.79,26370,13,8998,574.8,13.6
20069,Rep,KS,12.77971159,82.09845848,6082,6006,1.3,7.5,29.2,14.4,50.2,97.5,0.7,0.5,0.3,0,1,0.142,83.9,88.7,9.7,15.6,77.3,20.2,3.929628412,17.6,2403,75.8,5.9,2066,2.86,25537,11.2,6032,868.87,6.9
20071,Rep,KS,12.98904538,81.84663537,1301,1247,4.3,7.7,24.6,20.9,50.9,97.2,0.5,1,0.3,0,0.9,0.176,80.4,91.4,3.2,9.7,91.7,21.9,6.764027671,12,631,80.3,3,493,2.39,32650,5.4,7406,778.45,1.6
20073,Rep,KS,17.21807186,76.34293846,6328,6689,-5.4,5.1,21.3,23.6,50.2,95.3,0.5,1.5,0.3,0,2.3,0.04,92,87.6,0.3,1.3,90.6,16.5,9.244627054,25.2,4036,76.3,3.5,2855,2.27,22280,16.1,7684,1143.3,5.9
20075,Rep,KS,13.459268,81.46399055,2603,2690,-3.2,8.4,29.9,11.9,48.6,95.4,0.5,1.9,0.4,0.3,1.5,0.337,63.3,81.6,13.2,25.2,81.9,12.6,6.991932386,11.2,1225,75.2,6.7,1076,2.44,24510,11.2,9816,996.51,2.7
20077,Rep,KS,15.43971349,77.59649821,5818,6034,-3.6,6.9,23.8,21.7,49.6,95.7,0.5,1.4,0.4,0.2,1.7,0.071,89.8,86.4,2.2,5,87.7,16.9,8.061189412,14.6,3167,73.1,5.4,2595,2.22,22820,16.5,8746,801.27,7.5
20079,Rep,KS,34.42916094,58.48005502,34820,34684,0.4,6.9,25.2,17.9,50.9,94,1.9,0.9,0.9,0,2.4,0.115,83.6,85.5,4.7,9,89.3,26.3,6.398621482,17.1,14610,72.3,11.8,13287,2.51,23775,12.8,8170,539.75,64.3
20081,Rep,KS,17.53846154,77.76923077,4106,4256,-3.5,7.6,28.9,12.1,50.2,95.3,0.9,1.2,1.1,0.2,1.2,0.288,68.5,85,16.7,33.6,72.7,17.7,3.555772041,15.2,1660,74.3,4.7,1411,2.96,25114,10.4,3400,577.52,7.4
20083,Rep,KS,12.32604374,83.99602386,1916,1916,0,7.4,22.7,23.2,50.6,97,0.9,0.2,0.5,0,1.5,0.065,90.5,92.5,5.4,7.6,90.9,22.6,8.507306889,17.6,970,79.5,3,821,2.34,30440,5.2,3052,859.99,2.2
20085,Rep,KS,25.99965078,67.88894709,13539,13462,0.6,6.5,25.8,17.2,49.5,86.7,0.9,8.5,0.5,0,3.4,0.047,84,86.9,1.2,3.3,94.3,17.7,9.860403279,24.8,5783,76.3,7.7,5273,2.51,24117,9.4,6822,656.22,20.5
20087,Rep,KS,30.46251994,62.71623114,18855,19124,-1.4,5.3,23.5,17.2,49.4,96,0.8,1.1,0.2,0,1.9,0.026,93.8,89.1,0.4,2.3,91.9,21.3,8.984354283,28.5,8218,84.9,4.5,7421,2.52,26280,7.7,3880,532.57,35.9
20089,Rep,KS,12.137559,81.18678355,3043,3077,-1.1,4.6,19.5,27.3,48.8,97.7,0.3,0.8,0.4,0,0.9,0.024,95.4,90.6,1,2.5,91.9,14.7,11.69898127,15.7,2022,79.4,4.6,1454,2.08,23134,12.5,4502,909.78,3.4
20091,Rep,KS,45.15554793,47.86615336,574272,544179,5.5,6.7,25.3,12.7,51,87.5,5,0.4,4.7,0,2.4,0.074,80.7,84.7,8.1,11.2,95.6,51.7,5.881359356,20.7,233182,70.1,22.7,216304,2.53,38827,6.5,17598,473.38,1149.6
20093,Rep,KS,16.90566038,79.09433962,3915,3977,-1.6,8.1,29.2,14.1,49.7,95.4,0.8,1.5,0.6,0.1,1.7,0.297,66.7,84.3,13.2,25.6,79,17.2,5.415070243,17.6,1547,73,6.1,1301,2.97,22292,10.1,1835,870.54,4.6
20095,Rep,KS,18.10423651,76.40963121,7698,7858,-2,5.4,21.9,21.6,49.8,96.7,0.3,0.8,0.6,0,1.6,0.031,93.9,88.7,0.8,2.5,88.1,19.3,9.976617303,23.4,3814,71.4,3.9,3223,2.37,24026,12.5,5556,863.36,9.1
20097,Rep,KS,10.85043988,83.57771261,2513,2553,-1.6,6.5,20.7,18.9,50.3,95.8,0.9,1.1,0.8,0,1.3,0.065,89.8,84.3,2.4,3.9,91.4,20,6.287306009,13.9,1226,65.2,14.3,1065,2.21,23232,12.3,5385,722.64,3.5
20099,Rep,KS,28.21063266,66.0689481,20960,21607,-3,6.4,23.6,18.1,50.5,88.6,4.6,2.2,0.5,0.1,4,0.044,85.1,87.5,1.1,3.8,89.7,20.4,7.767175573,17,10046,71.1,8.8,8703,2.38,22394,15.3,9305,645.3,33.5
20101,Rep,KS,12.51504212,82.31046931,1687,1750,-3.6,5.6,21.3,23.5,50.3,95,0.8,1.4,0.2,0.1,2.5,0.064,89.9,89.2,1.7,4.7,90.9,22.7,7.883817427,14.6,981,77.8,5.6,808,1.96,31694,10.3,7841,717.46,2.4
20103,Rep,KS,33.91292627,58.58943254,78797,76227,3.4,6.6,24.3,12.7,46.7,85,9.6,0.9,1.4,0.2,2.9,0.069,79.2,79.4,3.5,6.1,92.1,28.7,12.43575263,22.4,29088,67.4,13.9,26358,2.69,27017,10.7,6697,462.83,164.7
20105,Rep,KS,14.77900552,80.66298343,3167,3241,-2.3,6.3,24.3,20.7,50,97.3,0.5,0.7,0.3,0,1.3,0.024,95.1,86.8,2.1,4,92.1,19.7,12.40922008,18.7,1856,78.9,5.3,1414,2.22,23686,12.8,3413,719.4,4.5
20107,Rep,KS,16.84973125,78.92030848,9502,9656,-1.6,5,23.3,20.9,50.5,96.3,0.8,0.7,0.4,0,1.8,0.023,94.1,91.2,0.6,1.5,89,14.2,9.766364976,34.4,5446,81,3.1,4234,2.24,26224,12.9,4981,594.06,16.3
20109,Rep,KS,11.05341246,83.38278932,2794,2756,1.4,5.9,22.3,19.7,49.2,94.8,1,0.8,1.3,0,2.1,0.049,90.6,85.4,3.1,4.1,90.9,15.6,7.730851825,17.3,1446,70.8,8.5,1282,2.12,25328,12.8,29856,1072.99,2.6
20111,Rep,KS,37.93954874,54.09961686,33212,33690,-1.4,6.1,22.4,13.7,51.1,90.7,2.8,1.3,2.7,0.1,2.4,0.207,72,75.3,9.4,17.1,86.8,24.1,6.24473082,17.1,15184,58.9,24.9,13170,2.46,19789,21.1,13179,847.47,39.8
20113,Rep,KS,25.58064775,67.56409226,29241,29180,0.2,6.2,23.2,19,50.7,95.4,1.2,0.6,0.8,0.1,1.9,0.038,92.2,86.4,1.8,4.8,88.5,25.7,6.672138436,14,12846,78.3,12.3,11540,2.42,27462,8.2,13167,898.27,32.5
20115,Rep,KS,21.53705398,71.87557182,12208,12660,-3.6,5,21.6,22.3,50,96,1.2,0.8,0.3,0.1,1.7,0.032,93.3,85.7,1.4,4.6,89,20.8,7.798165138,18.5,5928,80.8,7.6,4861,2.41,22269,12,5743,944.29,13.4
20117,Rep,KS,23.15421581,70.99169943,10006,10117,-1.1,6.2,23.1,21.2,50.1,96.9,0.3,0.6,0.6,0.1,1.5,0.023,94.9,89.9,1,1.9,92.8,15,8.30501699,15.3,4881,76.1,8,4345,2.27,25262,12.2,18309,900.18,11.2
20119,Rep,KS,12.29850746,82.98507463,4357,4575,-4.8,5.5,27.1,17.6,49,95.7,0.8,1,0.6,0,1.8,0.169,79.4,87.9,8.4,15.9,85.8,23.8,7.918292403,14.7,1991,71.7,5.4,1714,2.55,21990,9.5,4602,978.09,4.7
20121,Rep,KS,26.84203371,66.87737901,32822,32783,0.1,6.1,25.7,15.2,50.4,95.7,1.3,0.7,0.4,0,1.7,0.031,93,86.4,0.9,1.8,93.5,23.9,7.205532874,28.6,13322,79.3,10.2,12334,2.6,28412,9.5,8183,575.66,57
20123,Rep,KS,16.60764873,78.47025496,6284,6373,-1.4,6.1,21.8,22.5,48.8,97.8,0.3,0.4,0.3,0.1,1.1,0.02,96,84.4,0.6,2.9,93.4,23.8,6.667727562,9.6,3294,70.4,9.6,2804,2.14,26911,9.7,15654,701.79,9.1
20125,Rep,KS,21.99948378,72.83833778,34065,35471,-4,6.9,23.9,18.1,50.7,85.2,5.8,3.4,0.6,0.2,4.7,0.063,80.1,82.1,3.2,4.4,88.2,17.9,7.843827976,15.9,16455,70.1,11.8,14000,2.41,21332,19.4,10599,643.53,55.1
20127,Rep,KS,22.81931464,69.70404984,5698,5923,-3.8,5.7,21.2,23.6,50.5,96.5,0.6,0.6,0.3,0,1.9,0.044,92.5,89.1,0.6,2.3,89.3,17.4,13.46086346,23.4,3192,78.4,5.6,2503,2.32,24680,8.3,7570,695.28,8.5
20129,Rep,KS,12.5,83.62068966,3110,3233,-3.8,6.9,25.9,18.2,49.2,92.9,0.9,1.4,2.4,0.3,2.2,0.211,73.3,88.8,10.2,18.8,85,17.5,4.63022508,12.5,1454,70.4,5.3,1186,2.61,22378,11.3,9251,729.73,4.4
20131,Rep,KS,14.20895522,80.91542289,10148,10178,-0.3,7,25.5,20.1,49.3,96.9,0.7,0.7,0.2,0.1,1.4,0.017,95.7,90,1,1.2,90,19.5,6.474182105,13.9,4570,79.2,9.2,4117,2.36,24550,11.5,10528,717.43,14.2
20133,Rep,KS,23.80100797,70.55763291,16416,16512,-0.6,7.1,24.8,18.4,50.3,94.5,1.3,1.4,0.8,0,1.9,0.052,90.3,85.4,2.1,3.7,89.8,16.2,9.100877193,16.7,7729,73.5,6.5,6508,2.45,21163,20.7,12360,571.47,28.9
20135,Rep,KS,11.14982578,84.73867596,3105,3107,-0.1,5.9,23.2,23.8,50.8,96.6,0.7,1.3,0.3,0,1.2,0.098,88.1,88.1,1.9,8.3,91,19,9.307568438,11.3,1732,82.5,4.9,1340,2.26,30223,12.7,5433,1074.75,2.9
20137,Rep,KS,12.64840183,82.55707763,5560,5671,-2,5.2,19,19.4,44.4,94.1,3.1,0.4,0.8,0,1.5,0.053,89.1,82.1,2.2,5.1,87.7,15.4,10,14.6,2530,74.6,9.4,2248,2.13,22942,9.4,6796,878.13,6.5
20139,Rep,KS,25.09428489,68.3637946,15936,16295,-2.2,5.6,23.8,18.5,50,96.4,0.5,0.8,0.3,0,1.9,0.027,94.1,89.9,0.9,2.5,90.6,20.6,9.933483936,28.8,7490,78.2,7.3,6558,2.45,24789,10.6,4327,705.52,23.1
20141,Rep,KS,13.17741015,81.97375927,3756,3858,-2.6,5.4,20.5,24.8,49.6,97.3,0.3,0.6,0.5,0,1.3,0.018,95.9,88.8,0.9,1.6,88.5,18,8.51970181,15,2188,79.4,5.9,1727,2.16,26313,17.3,10001,892.5,4.3
20143,Rep,KS,14.79413817,78.89043964,6065,6091,-0.4,5.9,23.9,18,47.9,96.8,0.9,0.5,0.2,0,1.5,0.031,94.1,88.3,1,1.9,92.3,21,8.12860676,26,2774,81,5.7,2408,2.47,26614,9.5,3232,720.73,8.5
20145,Rep,KS,21.79093005,71.94465796,6916,6973,-0.8,4.9,19.3,19,44.4,91.5,5.1,0.7,0.4,0.1,2.2,0.078,84.7,83.8,2.2,5.7,90,22.9,9.340659341,13.3,3163,72.3,10.4,2545,2.36,23230,6.3,7574,754.26,9.2
20147,Rep,KS,11.33665262,84.25890463,5533,5642,-1.9,6.5,23.5,21.4,50.7,97,0.5,0.5,0.8,0,1.2,0.03,94.4,92.7,0.9,1.5,91.8,18.3,7.048617387,13.8,3051,77.8,6.4,2388,2.29,23772,10,8776,885.88,6.4
20149,Rep,KS,21.15069022,71.92779226,22897,21604,6,8.2,29.3,13.2,50.2,94,1.4,0.9,1,0.1,2.6,0.052,89.7,89.7,2.2,3.7,94.6,29.3,6.782547932,21.6,9042,78,6.6,7974,2.72,24892,9,14582,841.02,25.7
20151,Rep,KS,20.20493957,74.19863374,9850,9656,2,7.2,24.4,17.9,50.1,94.8,1.4,1,0.8,0,2,0.068,88.9,86.7,2.6,5,88.6,23.4,7.807106599,14.7,4481,69.2,10.5,4074,2.29,26209,11.6,18089,735.05,13.1
20153,Rep,KS,11.04972376,83.49447514,2584,2519,2.6,5.7,19.8,26.6,48.8,97.8,0.5,0.2,0.4,0,1.1,0.048,93.3,93.8,2.5,5.3,91.4,23.3,10.0619195,16,1456,70,5.6,1224,2.04,26897,11.5,6413,1069.42,2.4
20155,Rep,KS,28.44592289,64.39781644,63794,64511,-1.1,6,23.2,18,49.6,92.9,3.4,0.8,0.6,0.1,2.2,0.09,84.8,80.9,2.5,7.1,88.7,19.8,7.7624855,17.5,28323,68.2,14.2,25693,2.39,23382,12.4,13150,1255.35,51.4
20157,Rep,KS,14.89533011,80.23349436,4803,4980,-3.6,5.5,19.2,27.4,51,97.5,0.7,0.2,0.6,0,1,0.015,96.4,91.6,0.6,2.1,94.4,19.8,11.3054341,15.1,2873,80.3,6.6,2274,2.12,25531,12.5,8902,717.37,6.9
20159,Rep,KS,18.72722175,74.34819176,10015,10083,-0.7,6.7,23.8,17.5,49.8,94.1,1.8,1.1,0.5,0.1,2.4,0.111,84.1,83.6,3.8,9.3,89.9,20.9,7.988017973,17.6,4548,73.1,6.8,3914,2.44,23068,14.9,4671,726.24,13.9
20161,Rep,KS,43.42857143,47.94627595,75194,71131,5.7,6.9,17.6,7.9,46.6,84,6.9,0.8,4.8,0.2,3.2,0.081,77.1,74.9,6.4,8.3,95.4,45,6.734579887,16.2,29713,42.5,39.7,25895,2.47,22948,23.2,10498,609.77,116.6
20163,Rep,KS,11.48023549,84.06223717,5155,5181,-0.5,6.3,23.3,20.6,50.9,97.3,0.6,0.3,0.4,0.1,1.3,0.025,95.1,89.5,1,2.8,91.5,20.9,9.0785645,14,2760,74.9,6.6,2349,2.15,23768,18.3,10991,890.53,5.8
20165,Rep,KS,15.40027137,79.85074627,3197,3307,-3.3,4.3,19.5,24.2,50.4,97.1,0.4,0.8,0.2,0,1.5,0.033,94.2,88,0.9,3.6,90.7,19.4,9.852987175,21.6,1861,75,4.2,1529,2.07,24175,12.8,9689,717.76,4.6
20167,Rep,KS,14.42185515,80.81321474,6956,6970,-0.2,6.3,21.6,22.4,49.9,95.4,1.1,1,0.9,0,1.6,0.025,93.1,85.2,0.7,3.2,90.6,21.8,8.898792409,14.3,3887,75.3,8.5,3317,2.06,24683,14.6,10110,886.26,7.9
20169,Rep,KS,28.6899934,63.03404697,55755,55606,0.3,6.8,24.2,15.7,50.3,90,3.6,0.8,2.5,0.1,3,0.109,80.3,84,5.1,9.5,89,23.9,7.690790064,15,24221,67.1,16.4,22173,2.44,24935,17.4,19676,720.23,77.2
20171,Rep,KS,10.74571561,84.85409912,5080,4936,2.9,6.4,25.9,17.8,49.5,96.9,0.6,1,0.6,0.1,0.7,0.175,80.4,85.7,13.4,19.9,86.4,23.4,6.181102362,18.8,2193,73.3,2.8,2121,2.28,26274,11.3,10344,717.54,6.9
20173,Rep,KS,36.91065007,56.05477178,508803,498365,2.1,7.6,26.5,12.8,50.4,81,9.5,1.4,4.4,0.1,3.6,0.139,68.9,83.5,8.4,13.6,88.6,28.7,7.139305389,18.2,214408,64.9,21.2,192651,2.57,25603,15.3,13838,997.51,499.6
20175,Rep,KS,31.43580013,63.77819945,23465,22952,2.2,9.8,31.3,8.8,48.5,89.1,4.2,1.5,3,0.2,1.9,0.591,32.9,81,32.2,56.5,63.3,12.6,3.298529725,14.5,8101,63.9,16.6,7429,3.05,19015,19.4,13898,639.5,35.9
20177,Rep,KS,45.17434282,47.99723007,178406,177934,0.3,6.7,24.3,16.1,51.5,84.4,8.8,1.4,1.4,0.1,3.9,0.116,74.8,83,4.6,8.4,90.3,28.6,9.059112362,17.9,79466,64.4,21.6,72584,2.4,26057,16.7,13295,544.02,327.1
20179,Rep,KS,9.251101322,87.07782673,2539,2556,-0.7,4.8,23.4,22.7,48.8,97.9,0.2,0.5,0.2,0.1,1.2,0.038,94.6,88.8,0.7,2.7,90.8,22.4,9.491925955,10.8,1261,78.3,5,1099,2.29,26841,12.9,7482,895.96,2.9
20181,Rep,KS,13.4016555,80.52818289,6110,6010,1.7,7,23.8,18.3,50,95.3,1,0.6,1.1,0.1,1.8,0.122,84,83,2.4,7.9,88.9,15.7,7.708674304,12.4,3123,54.5,16.7,2727,2.17,21476,16.8,18781,1056.07,5.7
20183,Rep,KS,14.64746773,81.1817279,3769,3853,-2.2,5.2,19.8,26.3,50.1,97.1,0.5,0.5,0.2,0.1,1.8,0.017,95.5,92.3,0.4,1.1,89.2,16.7,12.09869992,13.1,2245,79.7,5.1,1726,2.15,26811,15.4,5980,895.47,4.3
20185,Rep,KS,16.08280255,78.82165605,4297,4437,-3.2,5.3,24,20.5,49.1,95.4,0.7,1.9,0.5,0,1.4,0.131,84,89,6.2,11.3,87.9,19.1,8.261577845,19.5,2307,81.5,4.1,1884,2.28,23240,15.1,3613,792.05,5.6
20187,Rep,KS,17.78975741,78.1671159,2111,2235,-5.5,7.9,27.9,16.6,49.7,94.8,0.9,2.3,0.3,0.2,1.5,0.362,60.9,84.8,19,34.7,76.9,18.5,3.600189484,11.3,980,77.7,4.1,775,2.79,21712,4,7701,680.35,3.3
20189,Rep,KS,11.60280626,84.40366972,5801,5724,1.3,7.8,30.8,13.2,50,95.6,0.8,1.6,0.4,0.2,1.4,0.349,62.3,84.2,20.2,28.9,80.6,17.6,6.223064989,23.4,2287,75.2,5.1,1936,2.91,24950,15.1,7989,727.29,7.9
20191,Rep,KS,21.47672214,72.0876343,23528,24132,-2.5,6.6,24.9,17.1,50.1,94.6,1.3,1.2,0.4,0,2.4,0.052,90.1,84.7,0.7,1.9,90.9,17.8,8.071234274,23.1,10834,77.4,8.2,9110,2.58,22972,13.4,5531,1181.94,20.4
20193,Rep,KS,13.40798163,81.30921619,7891,7900,-0.1,7.2,23,15.5,50.8,96,0.8,1,0.7,0.1,1.4,0.054,91.4,80.5,2.3,4.5,91.6,27.9,6.729185148,10.8,3546,68.5,17.9,3120,2.42,26903,11.2,21574,1074.69,7.4
20195,Rep,KS,13.22823852,83.0020562,2902,3001,-3.3,4.4,18,24.2,50.6,97.4,0.7,0.3,0.4,0.1,1.1,0.02,95.6,83.9,1.5,5.4,90.2,21.5,10.5444521,14.8,1676,74.8,9.9,1232,2.35,23095,6.7,13740,889.48,3.4
20197,Rep,KS,23.14371257,70.5988024,7022,7053,-0.4,7.5,25,17.5,49.3,96.1,0.8,0.7,0.3,0,2.2,0.034,93.2,92.3,0.7,1.4,95.4,20.6,8.402164625,25.9,3254,84.3,2.6,2693,2.58,24199,6.4,3920,794.3,8.9
20199,Rep,KS,5.776636714,91.27086008,1506,1485,1.4,5.8,24.6,21.4,50.8,96.8,0.9,0.5,0.1,0,1.7,0.067,91.2,93.4,5,8.6,87.5,23.5,6.640106242,15,778,77.6,3.5,611,2.54,25429,8.4,4388,913.65,1.6
20201,Rep,KS,14.1202839,79.79081061,5598,5799,-3.5,5.5,22.7,23.6,49.6,97.4,0.6,0.5,0.4,0,1,0.034,94.4,92.2,2.3,3.1,90.3,16.1,9.181850661,17.9,2950,79.4,6.9,2487,2.26,22621,10.2,5992,894.76,6.5
20203,Rep,KS,14.88222698,81.90578158,2176,2234,-2.6,7.7,26.4,18,48.2,96.9,1.1,0.9,0.2,0,0.9,0.284,69.9,89.4,13.8,25.1,77.4,16.6,6.663602941,12.7,1045,73.1,5.3,877,2.52,23799,9.9,8528,718.57,3.1
20205,Rep,KS,15.79551982,78.8914417,9028,9409,-4,5.8,23.9,20.1,50.6,94.6,0.5,1.5,0.7,0.1,2.5,0.028,92.3,81.7,1.1,2.1,81.9,13,8.340717767,16.4,4652,75,6.2,3791,2.4,19929,17.8,5539,570.42,16.5
20207,Rep,KS,19.01408451,74.85915493,3157,3309,-4.6,4.8,20.9,22.6,50.4,95.8,0.5,1.4,0.1,0,2.2,0.027,93.6,82.8,0.5,1.5,90.7,18.2,9.882800127,23.3,2006,81,5.3,1517,2.12,21774,19.6,5223,497.82,6.6
20209,Dem,KS,61.82400404,32.6963996,161636,157505,2.6,8.4,28.3,11.2,50.7,66.9,24.8,1.3,3.7,0.2,3.1,0.273,42.5,81.7,14.6,24.3,78.2,15.5,6.31666213,21.5,67339,60.3,19.9,57291,2.74,18957,23.9,11154,151.6,1039
21001,Rep,KY,16.07924161,80.66358775,19204,18656,2.9,5.5,21,16.4,50.6,95.1,3,0.3,0.3,0.1,1.2,0.019,93.5,88.4,0.9,2,73.7,13.9,7.175588419,25.1,8504,74.7,6.8,7241,2.44,17371,19.1,7655,405.28,46
21003,Rep,KY,16.68521954,79.97526283,20384,19967,2.1,6.2,23.9,16.1,50.6,97.1,1.1,0.3,0.3,0,1.2,0.019,95.4,86.5,1.4,5.3,76.4,12.7,7.397959184,25.6,9320,73.7,5.9,8061,2.46,19086,18.6,5945,344.34,58
21005,Rep,KY,23.07692308,72.2095672,21888,21421,2.2,5.7,23.9,14.2,51.1,95.6,2.2,0.2,0.6,0.1,1.4,0.015,94.2,86,1.4,2.7,87.2,20.4,6.871345029,26.3,9254,74.5,11.3,8323,2.58,24161,11.3,8002,201.83,106.1
21007,Rep,KY,19.91701245,77.15401513,8240,8247,-0.1,5.2,21.9,19.5,50.7,94.3,3.1,0.2,0.3,0,2,0.013,93.2,93.3,1,1.8,84.4,13.1,8.968446602,20.4,3882,81.6,6.5,3327,2.46,24781,14.4,6485,246.66,33.4
21009,Rep,KY,23.14188275,72.98760353,43148,42173,2.3,6.2,23.7,16.8,51.5,93.2,4.2,0.3,0.7,0.1,1.5,0.03,90.8,86,1.6,3.3,79.2,14.7,5.754612033,20.2,19430,68.2,14.1,16584,2.51,19745,20.8,13464,487.54,86.5
21011,Rep,KY,29.7356347,67.33668342,12206,11591,5.3,6.6,25.3,16,50.5,96.8,1.5,0.2,0.2,0.1,1.2,0.013,95.7,82.1,0.8,1.3,73.9,12,4.800917582,25.7,5384,79,6.2,4447,2.61,16367,28,4474,278.79,41.6
21013,Rep,KY,17.70640313,79.92588017,27778,28691,-3.2,6.4,21.6,17.3,51.3,95.2,2.4,0.2,0.4,0.1,1.7,0.01,94.4,90.6,0.3,0.9,68.3,10.8,6.004751962,21.4,13097,67.7,15.4,11109,2.46,15091,33.5,12915,359,79.9
21015,Rep,KY,26.10947003,67.90964379,126413,118811,6.4,7.2,27.3,11.2,50.4,92,3.2,0.2,2.7,0.1,1.8,0.04,88.5,86.5,4.5,6.3,91.9,30.4,6.80784413,23.8,47947,75.5,21.2,43255,2.78,29235,9,21623,246.36,482.3
21017,Rep,KY,31.74837902,63.34887954,19972,19985,-0.1,5.7,22.7,17.5,51.2,91.2,6.3,0.4,0.4,0,1.7,0.069,85,87.2,5.2,6.3,81.6,15.8,7.936110555,22.4,9016,59.8,13.6,7865,2.51,22893,17.2,8939,289.72,69
21019,Rep,KY,29.45262437,66.48241452,48832,49538,-1.4,5.8,21.2,17.9,50.3,94.7,3.1,0.3,0.5,0,1.4,0.016,93.3,86.4,1.2,2,87.6,16.3,8.879423329,20.7,21686,68.8,12.4,19530,2.41,24530,19.9,19244,159.86,309.9
21021,Rep,KY,33.11417079,62.19059406,29706,28420,4.5,5.2,20.3,17.6,50,88.9,7.8,0.3,0.9,0,2.1,0.03,86.3,80.5,2.5,4,84.7,22.8,7.025516731,19.7,12407,65,17.4,11100,2.38,22249,18.3,14875,180.17,157.8
21023,Rep,KY,20.01703578,76.97331062,8406,8488,-1,6.4,24.3,15.4,50.2,97.7,0.7,0.3,0.1,0,1.2,0.016,96.3,93.5,0.9,1.4,80.9,14.2,6.792767071,34.9,3827,78.3,6.4,3252,2.59,20918,16.8,3007,205.61,41.3
21025,Rep,KY,26.83310056,69.67527933,13409,13876,-3.4,5.8,21.1,15.4,50,97.9,0.5,0.1,0.7,0.1,0.7,0.008,97.2,90,0.7,1.7,63.8,9.8,4.221045566,27.6,6205,75,6.3,5290,2.52,14706,32.5,6652,492.41,28.2
21027,Rep,KY,22.36166572,73.97604107,19888,20053,-0.8,5.6,22.9,17.6,50,95.8,2.2,0.5,0.3,0,1.2,0.013,94.7,87.4,0.4,2.8,76.6,9.4,8.583065165,28.7,10615,80,4.6,7213,2.74,18101,19.6,5968,567.17,35.4
21029,Rep,KY,22.90764791,72.73282273,77955,74319,4.9,5.2,23.1,13.6,50.5,96.7,1.1,0.3,0.6,0,1.2,0.017,95.2,89.1,0.9,1.7,85,12.7,7.604387146,27,30461,82.2,8.3,27874,2.69,24308,10.2,6788,297.02,250.2
21031,Rep,KY,16.98654709,79.42600897,12875,12690,1.5,5.8,22.8,17.5,50.6,97.5,0.7,0.5,0.3,0,1,0.04,94,90.9,1.7,2.9,75.5,8.2,6.229126214,29.5,5861,74.5,5.8,5124,2.45,18136,25.1,4362,426.09,29.8
21033,Rep,KY,21.09845948,75.46885466,12725,12984,-2,5.9,22.3,19.3,51.6,92.4,5.5,0.3,0.3,0.1,1.4,0.015,91.1,85.7,0.4,0.8,84,16.8,7.874263261,22.1,6274,72.9,8.1,5232,2.44,20327,21.4,11848,344.79,37.7
